"Ecosystem Name","Country","Ecosystem Functional Group","Threat","Threat Bounds","Trigger","Area","Assessment System","Source","Reference"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Virgin Islands","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","United States","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Turks and Caicas Islands","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Trinidad and Tobago","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Sint Maarten","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Saint Vincent and the Grenadines","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Saint Martin","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Saint Lucia","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Saint Kitts and Nevis","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Saint Barthélemy","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Puerto Rico","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Montserrat","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Martinique","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Jamaica","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Haiti","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Guadeloupe","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Grenada","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Dominican Republic","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Dominica","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Cuba","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Cayman Islands","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","British Virgin Islands","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Bonaire, Saint Eustatius and Saba","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Barbados","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Bahamas","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Antigua and Barbuda","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.134 - Caribbean Coastal Lowland Dry Forest","Anguilla","T1.2","EN","EN -- CR","A1, A3, D2b",35950.6755,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.294 - Caribbean Dry Limestone Forest","Trinidad and Tobago","T1.2","EN",NA,"A3, D2b",5145.2577,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.294 - Caribbean Dry Limestone Forest","Saint Vincent and the Grenadines","T1.2","EN",NA,"A3, D2b",5145.2577,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.294 - Caribbean Dry Limestone Forest","Saint Lucia","T1.2","EN",NA,"A3, D2b",5145.2577,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.294 - Caribbean Dry Limestone Forest","Puerto Rico","T1.2","EN",NA,"A3, D2b",5145.2577,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.294 - Caribbean Dry Limestone Forest","Martinique","T1.2","EN",NA,"A3, D2b",5145.2577,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.294 - Caribbean Dry Limestone Forest","Jamaica","T1.2","EN",NA,"A3, D2b",5145.2577,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.294 - Caribbean Dry Limestone Forest","Haiti","T1.2","EN",NA,"A3, D2b",5145.2577,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.294 - Caribbean Dry Limestone Forest","Guadeloupe","T1.2","EN",NA,"A3, D2b",5145.2577,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.294 - Caribbean Dry Limestone Forest","Dominican Republic","T1.2","EN",NA,"A3, D2b",5145.2577,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.294 - Caribbean Dry Limestone Forest","Dominica","T1.2","EN",NA,"A3, D2b",5145.2577,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.294 - Caribbean Dry Limestone Forest","Cuba","T1.2","EN",NA,"A3, D2b",5145.2577,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.294 - Caribbean Dry Limestone Forest","Bahamas","T1.2","EN",NA,"A3, D2b",5145.2577,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.294 - Caribbean Dry Limestone Forest","Antigua and Barbuda","T1.2","EN",NA,"A3, D2b",5145.2577,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.296 - Caribbean & Mesoamerican Pine-Oak Dry Forest","Panama","T1.2","VU",NA,"A1, A3, D2b",29297.9268,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.296 - Caribbean & Mesoamerican Pine-Oak Dry Forest","Nicaragua","T1.2","VU",NA,"A1, A3, D2b",29297.9268,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.296 - Caribbean & Mesoamerican Pine-Oak Dry Forest","Mexico","T1.2","VU",NA,"A1, A3, D2b",29297.9268,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.296 - Caribbean & Mesoamerican Pine-Oak Dry Forest","Honduras","T1.2","VU",NA,"A1, A3, D2b",29297.9268,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.296 - Caribbean & Mesoamerican Pine-Oak Dry Forest","Guatemala","T1.2","VU",NA,"A1, A3, D2b",29297.9268,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.296 - Caribbean & Mesoamerican Pine-Oak Dry Forest","El Salvador","T1.2","VU",NA,"A1, A3, D2b",29297.9268,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.296 - Caribbean & Mesoamerican Pine-Oak Dry Forest","Costa Rica","T1.2","VU",NA,"A1, A3, D2b",29297.9268,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.296 - Caribbean & Mesoamerican Pine-Oak Dry Forest","Belize","T1.2","VU",NA,"A1, A3, D2b",29297.9268,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.296 - Caribbean & Mesoamerican Pine-Oak Dry Forest","United States","T1.2","VU",NA,"A1, A3, D2b",29297.9268,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.296 - Caribbean & Mesoamerican Pine-Oak Dry Forest","Turks and Caicas Islands","T1.2","VU",NA,"A1, A3, D2b",29297.9268,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.296 - Caribbean & Mesoamerican Pine-Oak Dry Forest","Puerto Rico","T1.2","VU",NA,"A1, A3, D2b",29297.9268,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.296 - Caribbean & Mesoamerican Pine-Oak Dry Forest","Jamaica","T1.2","VU",NA,"A1, A3, D2b",29297.9268,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.296 - Caribbean & Mesoamerican Pine-Oak Dry Forest","Haiti","T1.2","VU",NA,"A1, A3, D2b",29297.9268,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.296 - Caribbean & Mesoamerican Pine-Oak Dry Forest","Dominican Republic","T1.2","VU",NA,"A1, A3, D2b",29297.9268,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.296 - Caribbean & Mesoamerican Pine-Oak Dry Forest","Cuba","T1.2","VU",NA,"A1, A3, D2b",29297.9268,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.296 - Caribbean & Mesoamerican Pine-Oak Dry Forest","Bahamas","T1.2","VU",NA,"A1, A3, D2b",29297.9268,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.561 - Caribbean & Mesoamerican Seasonal Dry Forest","Nicaragua","T1.2","VU",NA,"D2b",53960.013,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.561 - Caribbean & Mesoamerican Seasonal Dry Forest","Mexico","T1.2","VU",NA,"D2b",53960.013,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.561 - Caribbean & Mesoamerican Seasonal Dry Forest","Honduras","T1.2","VU",NA,"D2b",53960.013,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.561 - Caribbean & Mesoamerican Seasonal Dry Forest","Guatemala","T1.2","VU",NA,"D2b",53960.013,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.562 - Pacific Mesoamerican Seasonal Dry Forest","United States","T1.2","NE",NA,NA,209969.2854,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.562 - Pacific Mesoamerican Seasonal Dry Forest","Costa Rica","T1.2","NE",NA,NA,209969.2854,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.562 - Pacific Mesoamerican Seasonal Dry Forest","El Salvador","T1.2","NE",NA,NA,209969.2854,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.562 - Pacific Mesoamerican Seasonal Dry Forest","Guatemala","T1.2","NE",NA,NA,209969.2854,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.562 - Pacific Mesoamerican Seasonal Dry Forest","Honduras","T1.2","NE",NA,NA,209969.2854,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.562 - Pacific Mesoamerican Seasonal Dry Forest","Mexico","T1.2","NE",NA,NA,209969.2854,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.562 - Pacific Mesoamerican Seasonal Dry Forest","Nicaragua","T1.2","NE",NA,NA,209969.2854,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.562 - Pacific Mesoamerican Seasonal Dry Forest","Panama","T1.2","NE",NA,NA,209969.2854,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ea.562 - Pacific Mesoamerican Seasonal Dry Forest","Colombia","T1.2","NE",NA,NA,209969.2854,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ei.563 - Guajiran Seasonal Dry Forest","Venezuela","T1.2","EN",NA,"A3",70336.4472,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ei.563 - Guajiran Seasonal Dry Forest","Colombia","T1.2","EN",NA,"A3",70336.4472,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ei.563 - Guajiran Seasonal Dry Forest","Trinidad and Tobago","T1.2","EN",NA,"A3",70336.4472,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ei.565 - Llanos Seasonal Dry Forest","Venezuela","T1.2","EN","VU -- EN","A1, A3",21589.3026,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ei.565 - Llanos Seasonal Dry Forest","Colombia","T1.2","EN","VU -- EN","A1, A3",21589.3026,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ei.566 - Tumbes Guayaquil Seasonal Dry Forest","Peru","T1.2","CR",NA,"A2b",16079.0508,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ei.566 - Tumbes Guayaquil Seasonal Dry Forest","Ecuador","T1.2","CR",NA,"A2b",16079.0508,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ei.566 - Tumbes Guayaquil Seasonal Dry Forest","Colombia","T1.2","CR",NA,"A2b",16079.0508,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ej.567 - Central Guianan Seasonal Dry Forest","Suriname","T1.2","LC",NA,NA,36095.3901,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ej.567 - Central Guianan Seasonal Dry Forest","Guyana","T1.2","LC",NA,NA,36095.3901,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ej.567 - Central Guianan Seasonal Dry Forest","French Guiana","T1.2","LC",NA,NA,36095.3901,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ej.567 - Central Guianan Seasonal Dry Forest","Brazil","T1.2","LC",NA,NA,36095.3901,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ej.567 - Central Guianan Seasonal Dry Forest","Venezuela","T1.2","LC",NA,NA,36095.3901,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ek.568 - Brazilian Atlantic Seasonal Dry Forest","Brazil","T1.2","EN","VU -- CR","A3",74131.1433,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ek.570 - Cerrado Seasonal Dry Forest","Paraguay","T1.2","EN",NA,"A2b",281417.4819,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ek.570 - Cerrado Seasonal Dry Forest","Bolivia","T1.2","EN",NA,"A2b",281417.4819,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ek.570 - Cerrado Seasonal Dry Forest","Brazil","T1.2","EN",NA,"A2b",281417.4819,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ek.571 - Parana Seasonal Dry Forest","Argentina","T1.2","CR",NA,"A2b",23182.1352,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ek.571 - Parana Seasonal Dry Forest","Paraguay","T1.2","CR",NA,"A2b",23182.1352,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ek.571 - Parana Seasonal Dry Forest","Bolivia","T1.2","CR",NA,"A2b",23182.1352,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ek.571 - Parana Seasonal Dry Forest","Brazil","T1.2","CR",NA,"A2b",23182.1352,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ek.572 - Caatinga Seasonal Dry Forest","Brazil","T1.2","CR",NA,"A2b",223873.4781,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ek.872 – Cerradao Sclerophyllous Woodland","Paraguay","T1.2","EN","VU -- EN","A1, A3",NA,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ek.872 – Cerradao Sclerophyllous Woodland","Bolivia","T1.2","EN","VU -- EN","A1, A3",NA,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.Ek.872 – Cerradao Sclerophyllous Woodland","Brazil","T1.2","EN","VU -- EN","A1, A3",NA,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.El.573 - Northern Andes Seasonal Dry Forest","Colombia","T1.2","NE",NA,NA,36183.7368,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.El.573 - Northern Andes Seasonal Dry Forest","Venezuela","T1.2","NE",NA,NA,36183.7368,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.El.573 - Northern Andes Seasonal Dry Forest","Ecuador","T1.2","NE",NA,NA,36183.7368,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.El.573 - Northern Andes Seasonal Dry Forest","Peru","T1.2","NE",NA,NA,36183.7368,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.El.574 - Central Andes Seasonal Dry Forest","Argentina","T1.2","VU",NA,"A2b",30433.4901,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.El.574 - Central Andes Seasonal Dry Forest","Bolivia","T1.2","VU",NA,"A2b",30433.4901,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.El.574 - Central Andes Seasonal Dry Forest","Peru","T1.2","VU",NA,"A2b",30433.4901,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.El.574 - Central Andes Seasonal Dry Forest","Ecuador","T1.2","VU",NA,"A2b",30433.4901,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.El.575 - Boliviano Tucumano Seasonal Dry Forest","Argentina","T1.2","NT","NT -- VU","A2b, D2b",21972.2139,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.1.El.575 - Boliviano Tucumano Seasonal Dry Forest","Bolivia","T1.2","NT","NT -- VU","A2b, D2b",21972.2139,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.2.Eg.281 - Caribbean Lowland Humid Forest","Virgin Islands","T1.1","EN",NA,"A1, A3, D2b",47336.0841,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.2.Eg.281 - Caribbean Lowland Humid Forest","United States","T1.1","EN",NA,"A1, A3, D2b",47336.0841,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.2.Eg.281 - Caribbean Lowland Humid Forest","Turks and Caicas Islands","T1.1","EN",NA,"A1, A3, D2b",47336.0841,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.2.Eg.281 - Caribbean Lowland Humid Forest","Trinidad and Tobago","T1.1","EN",NA,"A1, A3, D2b",47336.0841,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.2.Eg.281 - Caribbean Lowland Humid Forest","Sint Maarten","T1.1","EN",NA,"A1, A3, D2b",47336.0841,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.2.Eg.281 - Caribbean Lowland Humid Forest","Saint Vincent and the Grenadines","T1.1","EN",NA,"A1, A3, D2b",47336.0841,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.2.Eg.281 - Caribbean Lowland Humid Forest","Saint Martin","T1.1","EN",NA,"A1, A3, D2b",47336.0841,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.2.Eg.281 - Caribbean Lowland Humid Forest","Saint Lucia","T1.1","EN",NA,"A1, A3, D2b",47336.0841,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.2.Eg.281 - Caribbean Lowland Humid Forest","Saint Kitts and Nevis","T1.1","EN",NA,"A1, A3, D2b",47336.0841,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.2.Eg.281 - Caribbean Lowland Humid Forest","Saint Barthélemy","T1.1","EN",NA,"A1, A3, D2b",47336.0841,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.2.Eg.281 - Caribbean Lowland Humid Forest","Puerto Rico","T1.1","EN",NA,"A1, A3, D2b",47336.0841,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.2.Eg.281 - Caribbean Lowland Humid Forest","Montserrat","T1.1","EN",NA,"A1, A3, D2b",47336.0841,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.2.Eg.281 - Caribbean Lowland Humid Forest","Martinique","T1.1","EN",NA,"A1, A3, D2b",47336.0841,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.2.Eg.281 - Caribbean Lowland Humid Forest","Jamaica","T1.1","EN",NA,"A1, A3, D2b",47336.0841,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.2.Eg.281 - Caribbean Lowland Humid Forest","Haiti","T1.1","EN",NA,"A1, A3, D2b",47336.0841,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.2.Eg.281 - Caribbean Lowland Humid Forest","Guadeloupe","T1.1","EN",NA,"A1, A3, D2b",47336.0841,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.2.Eg.281 - Caribbean Lowland Humid Forest","Grenada","T1.1","EN",NA,"A1, A3, D2b",47336.0841,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
"1.A.2.Eg.281 - Caribbean Lowland Humid Forest","Dominican Republic","T1.1","EN",NA,"A1, A3, D2b",47336.0841,"IUCN RLE 2.2","https://doi.org/10.1111/conl.12623","Ferrer-Paris et al. 2019"
